spliced,unspliced,Entry,Length,spliced_peptides_per_thousand_residues
1.0,0.0,Q9Y2J2,1087,0.9199632014719411
1.0,1.0,Q9ULH7,1088,0.9191176470588235
1.0,2.0,Q8TEQ8,1089,0.9182736455463728
3.0,1.0,Q15772,3267,0.9182736455463728
1.0,1.0,Q9P2G1,1089,0.9182736455463728
1.0,3.0,P16234,1089,0.9182736455463728
1.0,0.0,Q08462,1091,0.9165902841429882
1.0,1.0,Q5W0Q7,1092,0.9157509157509157
1.0,0.0,Q96JA1,1093,0.9149130832570906
1.0,0.0,Q93100,1093,0.9149130832570906
1.0,0.0,P82094,1093,0.9149130832570906
4.0,13.0,Q7Z6Z7,4374,0.9144947416552355
1.0,1.0,Q9C0B7,1094,0.9140767824497258
2.0,11.0,Q8N201,2190,0.91324200913242
1.0,2.0,O75151,1096,0.9124087591240876
1.0,2.0,Q6PKG0,1096,0.9124087591240876
1.0,6.0,O14776,1098,0.9107468123861566
1.0,1.0,Q8NHU6,1098,0.9107468123861566
1.0,0.0,Q15032,1099,0.9099181073703367
1.0,0.0,Q8N1F8,1099,0.9099181073703367
1.0,13.0,P53396,1101,0.9082652134423251
1.0,5.0,Q93073,1101,0.9082652134423251
1.0,4.0,Q7Z6I6,1101,0.9082652134423251
1.0,1.0,Q8IY18,1101,0.9082652134423251
1.0,3.0,O60879,1101,0.9082652134423251
1.0,0.0,Q9H324,1103,0.9066183136899365
3.0,0.0,Q9NYQ7,3312,0.9057971014492754
1.0,2.0,O60518,1105,0.9049773755656109
2.0,0.0,Q7Z5N4,2213,0.9037505648441031
1.0,8.0,P28340,1107,0.9033423667570009
31.0,0.0,Q8WZ42,34350,0.9024745269286754
2.0,0.0,Q13936,2221,0.9004952723998199
3.0,0.0,Q16787,3333,0.9000900090009001
2.0,8.0,P27708,2225,0.8988764044943821
1.0,0.0,Q01804,1114,0.8976660682226212
1.0,0.0,Q86YR7,1114,0.8976660682226212
1.0,0.0,Q9HD43,1115,0.8968609865470852
1.0,0.0,Q9H7T0,1116,0.8960573476702509
1.0,1.0,Q9NZJ5,1116,0.8960573476702509
1.0,4.0,Q69YQ0,1117,0.8952551477170994
1.0,0.0,Q9P2H0,1117,0.8952551477170994
1.0,0.0,Q13574,1117,0.8952551477170994
1.0,0.0,O75762,1119,0.8936550491510277
1.0,1.0,Q6UXM1,1119,0.8936550491510277
2.0,2.0,Q3T8J9,2241,0.8924587237840249
1.0,3.0,Q9NNW5,1121,0.8920606601248885
1.0,0.0,Q70EL4,1123,0.8904719501335707
1.0,4.0,P52333,1124,0.889679715302491
2.0,0.0,Q9C0F0,2248,0.889679715302491
1.0,1.0,Q9UPN9,1127,0.8873114463176576
1.0,1.0,P55160,1127,0.8873114463176576
1.0,0.0,Q6IMN6,1127,0.8873114463176576
1.0,1.0,Q9Y2A7,1128,0.8865248226950354
1.0,2.0,Q9ULH1,1129,0.8857395925597874
1.0,3.0,Q92900,1129,0.8857395925597874
1.0,1.0,P00519,1130,0.8849557522123894
1.0,1.0,O95835,1130,0.8849557522123894
1.0,9.0,P33076,1130,0.8849557522123894
1.0,0.0,O14746,1132,0.8833922261484098
1.0,0.0,Q9P203,1132,0.8833922261484098
1.0,0.0,Q9NW08,1133,0.88261253309797
2.0,10.0,Q8WYP5,2266,0.88261253309797
1.0,1.0,Q5TC82,1133,0.88261253309797
1.0,0.0,B4DYI2,1134,0.8818342151675485
1.0,1.0,Q9NPG3,1134,0.8818342151675485
1.0,9.0,Q9H9Y6,1135,0.881057268722467
1.0,0.0,Q9HCL0,1135,0.881057268722467
1.0,0.0,Q6UVM3,1135,0.881057268722467
2.0,7.0,O60287,2271,0.8806693086745927
1.0,4.0,Q92540,1137,0.8795074758135445
1.0,0.0,Q7Z3S7,1137,0.8795074758135445
1.0,1.0,Q9UPM8,1137,0.8795074758135445
1.0,0.0,Q96JK9,1138,0.8787346221441125
1.0,0.0,P35590,1138,0.8787346221441125
1.0,0.0,Q8NB25,1140,0.8771929824561404
1.0,0.0,Q96KG7,1140,0.8771929824561404
1.0,18.0,Q16531,1140,0.8771929824561404
1.0,1.0,Q66GS9,1140,0.8771929824561404
1.0,10.0,Q12772,1141,0.8764241893076249
1.0,0.0,Q00872,1141,0.8764241893076249
1.0,0.0,Q4G0X9,1142,0.8756567425569177
1.0,2.0,Q86XI2,1143,0.8748906386701663
1.0,2.0,Q9NXL9,1143,0.8748906386701663
1.0,6.0,O60266,1144,0.8741258741258742
1.0,7.0,P36956,1147,0.8718395815170009
1.0,0.0,Q9NQV6,1147,0.8718395815170009
1.0,3.0,Q96Q05,1148,0.8710801393728222
1.0,0.0,Q8TBY9,1149,0.8703220191470844
1.0,1.0,Q9UHW9,1150,0.8695652173913044
1.0,0.0,Q2VWP7,1150,0.8695652173913044
1.0,1.0,Q9C0E2,1151,0.8688097306689835
1.0,0.0,Q7RTW8,1153,0.8673026886383347
1.0,1.0,Q9BXL7,1154,0.8665511265164644
1.0,0.0,Q96JN2,1154,0.8665511265164644
1.0,0.0,Q8IZL2,1156,0.8650519031141869
1.0,0.0,Q5VZP5,1158,0.8635578583765112
1.0,1.0,Q8IUX7,1158,0.8635578583765112
1.0,0.0,Q96PQ0,1159,0.8628127696289906
1.0,0.0,Q6ZRH7,1159,0.8628127696289906
1.0,0.0,O14917,1159,0.8628127696289906
2.0,0.0,Q13023,2319,0.8624407072013799
1.0,0.0,Q9NSY1,1161,0.8613264427217916
1.0,8.0,Q9UNY4,1162,0.8605851979345955
1.0,1.0,Q9Y2K7,1162,0.8605851979345955
1.0,0.0,P20702,1163,0.8598452278589854
1.0,4.0,Q9UHB7,1163,0.8598452278589854
1.0,0.0,Q92618,1163,0.8598452278589854
1.0,4.0,Q9Y2Q0,1164,0.8591065292096219
1.0,1.0,Q9H7Z3,1164,0.8591065292096219
1.0,0.0,P48357,1165,0.8583690987124463
1.0,6.0,Q9H2K2,1166,0.8576329331046312
3.0,0.0,Q0VDD8,3507,0.8554319931565441
1.0,0.0,O60290,1169,0.8554319931565441
1.0,2.0,Q9P2R3,1169,0.8554319931565441
4.0,22.0,Q15149,4684,0.8539709649871904
1.0,0.0,Q6ZWH5,1172,0.8532423208191127
2.0,2.0,Q5VU43,2346,0.8525149190110827
2.0,4.0,Q13085,2346,0.8525149190110827
1.0,4.0,Q6ZSZ5,1173,0.8525149190110827
2.0,0.0,P08922,2347,0.8521516829995739
1.0,0.0,Q16825,1174,0.8517887563884157
1.0,0.0,Q9Y2G3,1177,0.8496176720475787
1.0,0.0,Q9P2J2,1179,0.8481764206955047
1.0,0.0,Q9NQW1,1179,0.8481764206955047
1.0,0.0,Q9H0B3,1180,0.847457627118644
1.0,0.0,Q9NQ11,1180,0.847457627118644
2.0,8.0,P12270,2363,0.8463817181548878
1.0,0.0,P42684,1182,0.8460236886632826
2.0,16.0,Q01082,2364,0.8460236886632826
1.0,0.0,Q99550,1183,0.8453085376162299
1.0,0.0,A6NCI4,1184,0.8445945945945946
1.0,0.0,P98095,1184,0.8445945945945946
1.0,0.0,O75335,1185,0.8438818565400844
1.0,0.0,Q9UL68,1186,0.8431703204047217
1.0,0.0,Q9Y2K9,1186,0.8431703204047217
1.0,0.0,Q14865,1188,0.8417508417508417
1.0,2.0,Q9UKX5,1188,0.8417508417508417
1.0,3.0,Q92835,1189,0.8410428931875525
1.0,0.0,Q5VWQ8,1189,0.8410428931875525
1.0,2.0,Q9UDY2,1190,0.8403361344537815
1.0,2.0,Q7Z5K2,1190,0.8403361344537815
1.0,0.0,Q5VZ46,1190,0.8403361344537815
1.0,0.0,Q58EX7,1191,0.8396305625524769
1.0,0.0,Q8TF62,1192,0.8389261744966443
1.0,1.0,Q9BTW9,1192,0.8389261744966443
1.0,0.0,Q99569,1192,0.8389261744966443
1.0,0.0,Q6AWC2,1192,0.8389261744966443
1.0,0.0,Q7L2E3,1194,0.8375209380234506
1.0,0.0,Q9NYA4,1195,0.8368200836820083
1.0,0.0,Q5JYT7,1200,0.8333333333333334
1.0,0.0,Q9Y6C5,1203,0.8312551953449709
1.0,0.0,Q53SF7,1204,0.8305647840531561
1.0,0.0,Q9ULD4,1205,0.8298755186721991
1.0,2.0,Q9UNS1,1208,0.8278145695364238
1.0,3.0,Q86Y13,1208,0.8278145695364238
1.0,0.0,O94761,1208,0.8278145695364238
1.0,0.0,Q5T8A7,1209,0.8271298593879239
1.0,0.0,Q7Z570,1209,0.8271298593879239
1.0,0.0,P98198,1209,0.8271298593879239
2.0,0.0,P02549,2419,0.8267879288962381
1.0,3.0,P51825,1210,0.8264462809917356
1.0,8.0,Q86Z02,1210,0.8264462809917356
1.0,2.0,Q96KQ7,1210,0.8264462809917356
1.0,0.0,Q7Z7B0,1213,0.8244023083264633
1.0,1.0,O60315,1214,0.8237232289950577
1.0,0.0,Q5T848,1215,0.823045267489712
1.0,2.0,Q9ULL5,1215,0.823045267489712
4.0,12.0,Q15751,4861,0.8228759514503189
1.0,3.0,Q9P260,1216,0.8223684210526315
1.0,0.0,Q6UXC1,1216,0.8223684210526315
1.0,11.0,Q15393,1217,0.8216926869350862
1.0,1.0,Q2NKJ3,1217,0.8216926869350862
2.0,1.0,Q9BZC7,2435,0.8213552361396304
1.0,2.0,Q4VNC0,1218,0.8210180623973727
1.0,0.0,Q5TIE3,1220,0.819672131147541
1.0,4.0,Q14562,1220,0.819672131147541
1.0,2.0,O60841,1220,0.819672131147541
1.0,0.0,Q8N1G1,1221,0.819000819000819
1.0,0.0,Q86SQ4,1221,0.819000819000819
1.0,0.0,Q96JH7,1222,0.8183306055646482
1.0,0.0,Q9UPU3,1222,0.8183306055646482
1.0,0.0,P46020,1223,0.8176614881439085
1.0,2.0,Q9BZH6,1224,0.8169934640522876
1.0,10.0,P53621,1224,0.8169934640522876
1.0,1.0,P51826,1226,0.8156606851549756
1.0,2.0,Q9UPW5,1226,0.8156606851549756
1.0,12.0,P55265,1226,0.8156606851549756
1.0,3.0,Q86VP6,1230,0.8130081300813008
1.0,0.0,Q5JUK3,1230,0.8130081300813008
1.0,0.0,Q9HCE9,1232,0.8116883116883118
1.0,0.0,P48751,1232,0.8116883116883118
2.0,1.0,Q5JWR5,2465,0.8113590263691683
1.0,1.0,Q6ZU35,1233,0.8110300081103001
1.0,0.0,Q01970,1234,0.8103727714748784
1.0,0.0,Q9H2G2,1235,0.8097165991902834
3.0,0.0,Q7Z407,3707,0.8092797410304828
2.0,2.0,Q5UIP0,2472,0.8090614886731392
2.0,5.0,Q13813,2472,0.8090614886731392
1.0,0.0,Q8NHU2,1237,0.8084074373484236
1.0,0.0,Q9HC56,1237,0.8084074373484236
1.0,5.0,O95819,1239,0.8071025020177562
1.0,1.0,P23634,1241,0.8058017727639001
1.0,0.0,O60500,1241,0.8058017727639001
1.0,0.0,Q9BZV3,1241,0.8058017727639001
1.0,1.0,Q6ZRQ5,1243,0.8045052292839903
1.0,2.0,O43314,1243,0.8045052292839903
1.0,0.0,Q9P243,1243,0.8045052292839903
1.0,1.0,Q6IQ55,1244,0.8038585209003215
1.0,2.0,Q15477,1246,0.8025682182985554
2.0,3.0,P46100,2492,0.8025682182985554
1.0,0.0,P10745,1247,0.8019246190858059
1.0,0.0,Q7Z6G8,1248,0.8012820512820512
1.0,0.0,Q9P1Y5,1249,0.8006405124099278
1.0,0.0,Q96MR6,1250,0.8
1.0,2.0,Q66K14,1250,0.8
1.0,3.0,Q2NKX8,1250,0.8
1.0,0.0,O43520,1251,0.7993605115907274
4.0,0.0,Q2LD37,5005,0.7992007992007992
2.0,0.0,Q96JM2,2506,0.7980845969672786
1.0,0.0,Q9UBS9,1254,0.7974481658692185
2.0,31.0,P49327,2511,0.7964954201513341
1.0,0.0,Q3T906,1256,0.7961783439490446
1.0,0.0,O14654,1257,0.7955449482895784
1.0,1.0,P20020,1258,0.794912559618442
1.0,0.0,Q8WXX7,1259,0.7942811755361397
1.0,2.0,P48553,1259,0.7942811755361397
2.0,6.0,Q92508,2521,0.7933359777865926
1.0,10.0,P41252,1262,0.7923930269413629
1.0,1.0,Q6ZT07,1266,0.7898894154818326
1.0,4.0,Q92610,1267,0.7892659826361483
2.0,1.0,Q15652,2540,0.7874015748031495
2.0,0.0,Q9Y4G6,2542,0.7867820613690008
2.0,2.0,Q8IWZ3,2542,0.7867820613690008
1.0,1.0,Q9HAU5,1272,0.7861635220125787
1.0,0.0,Q5TIA1,1274,0.7849293563579278
1.0,0.0,Q8IV33,1275,0.7843137254901961
1.0,0.0,O00370,1275,0.7843137254901961
1.0,7.0,Q14692,1282,0.7800312012480499
2.0,4.0,Q9BYW2,2564,0.7800312012480499
1.0,2.0,O43933,1283,0.779423226812159
1.0,1.0,P21439,1286,0.7776049766718507
1.0,0.0,O14559,1287,0.777000777000777
1.0,3.0,O15534,1290,0.7751937984496124
1.0,1.0,Q9C0C9,1292,0.7739938080495357
1.0,0.0,Q502W6,1294,0.7727975270479134
4.0,4.0,Q5T4S7,5183,0.7717538105344395
1.0,0.0,Q86UW7,1296,0.7716049382716049
1.0,4.0,Q5JTH9,1297,0.7710100231303006
1.0,2.0,O60343,1298,0.7704160246533128
1.0,0.0,Q6P4R8,1299,0.7698229407236336
1.0,1.0,Q9HCE3,1301,0.7686395080707148
2.0,7.0,O75369,2602,0.7686395080707148
4.0,16.0,Q63HN8,5207,0.7681966583445362
1.0,0.0,Q0VF96,1302,0.7680491551459293
1.0,0.0,Q9NS15,1303,0.7674597083653109
2.0,0.0,Q9P281,2608,0.7668711656441718
1.0,5.0,O75533,1304,0.7668711656441718
1.0,0.0,Q9C0A0,1308,0.764525993883792
1.0,0.0,O14976,1311,0.7627765064836003
1.0,5.0,Q92878,1312,0.7621951219512195
1.0,7.0,Q4LE39,1312,0.7621951219512195
1.0,0.0,Q6UXX5,1313,0.7616146230007617
2.0,3.0,O15021,2626,0.7616146230007617
1.0,5.0,Q9UMZ2,1314,0.76103500761035
1.0,1.0,Q5XPI4,1314,0.76103500761035
1.0,2.0,Q9NRP7,1315,0.7604562737642585
1.0,4.0,Q7Z4L5,1316,0.7598784194528876
1.0,0.0,Q10571,1320,0.7575757575757576
1.0,0.0,Q5TCY1,1321,0.757002271006813
1.0,0.0,O95342,1321,0.757002271006813
1.0,0.0,O14594,1321,0.757002271006813
3.0,3.0,Q03164,3969,0.7558578987150416
1.0,2.0,Q96RG2,1323,0.7558578987150416
1.0,0.0,Q9H9J4,1324,0.7552870090634441
1.0,3.0,Q9BQG0,1328,0.7530120481927711
1.0,0.0,Q7Z494,1330,0.7518796992481204
1.0,0.0,Q9UHC6,1331,0.7513148009015778
1.0,4.0,Q14005,1332,0.7507507507507507
1.0,4.0,Q8NHM5,1336,0.7485029940119761
1.0,0.0,Q12913,1337,0.7479431563201197
1.0,3.0,Q9HC77,1338,0.7473841554559043
1.0,3.0,O75129,1339,0.7468259895444362
1.0,0.0,Q9H4Z2,1342,0.7451564828614009
1.0,0.0,P21860,1342,0.7451564828614009
1.0,0.0,Q96PV0,1343,0.7446016381236039
1.0,1.0,Q2M1P5,1343,0.7446016381236039
1.0,0.0,Q8IZF2,1346,0.7429420505200593
1.0,0.0,Q9BZA7,1347,0.7423904974016332
1.0,0.0,A4D1E1,1349,0.7412898443291327
1.0,3.0,Q86UP2,1357,0.7369196757553427
2.0,0.0,Q8IYW2,2715,0.7366482504604052
1.0,0.0,Q99570,1358,0.7363770250368188
1.0,0.0,Q9P266,1359,0.7358351729212657
2.0,0.0,P15822,2718,0.7358351729212657
1.0,3.0,Q9UKE5,1360,0.7352941176470588
1.0,0.0,Q8WUJ3,1361,0.7347538574577516
1.0,1.0,O60885,1362,0.7342143906020557
1.0,0.0,Q2KHR2,1363,0.7336757153338225
1.0,3.0,Q9Y2G9,1366,0.7320644216691069
1.0,2.0,Q7Z478,1369,0.7304601899196493
1.0,0.0,Q8ND23,1372,0.7288629737609329
2.0,4.0,Q6ZNJ1,2754,0.7262164124909223
1.0,2.0,Q9UBW7,1377,0.7262164124909223
1.0,0.0,Q9HCK4,1378,0.7256894049346879
1.0,0.0,O75976,1380,0.7246376811594203
1.0,0.0,Q8NDG6,1382,0.723589001447178
1.0,0.0,P06213,1382,0.723589001447178
3.0,0.0,Q9C0G6,4158,0.7215007215007215
1.0,0.0,P39059,1388,0.7204610951008645
3.0,1.0,Q8TCU4,4167,0.7199424046076314
1.0,1.0,P08581,1390,0.7194244604316546
1.0,5.0,O75694,1391,0.7189072609633358
1.0,0.0,Q9P2K9,1392,0.7183908045977011
1.0,0.0,Q8WWL7,1395,0.7168458781362007
1.0,0.0,Q9BXX3,1397,0.7158196134574087
4.0,14.0,Q9NU22,5596,0.7147962830593281
1.0,0.0,Q04912,1400,0.7142857142857143
1.0,0.0,Q9BY12,1400,0.7142857142857143
1.0,6.0,Q15021,1401,0.7137758743754461
1.0,5.0,Q6P2E9,1401,0.7137758743754461
2.0,6.0,Q6KC79,2804,0.7132667617689016
1.0,1.0,Q5TB80,1403,0.7127583749109052
1.0,0.0,Q92954,1404,0.7122507122507122
2.0,0.0,P04275,2813,0.7109847138286527
2.0,17.0,Q12802,2813,0.7109847138286527
1.0,5.0,Q7Z3K3,1410,0.7092198581560284
1.0,0.0,Q9UQ26,1411,0.7087172218284905
1.0,4.0,Q15075,1411,0.7087172218284905
1.0,0.0,Q8TER0,1413,0.7077140835102619
2.0,4.0,Q9NR99,2828,0.7072135785007072
3.0,0.0,Q86WI1,4243,0.7070469007777516
1.0,0.0,O75038,1416,0.7062146892655368
2.0,3.0,P21359,2839,0.7044734061289186
1.0,0.0,Q2V2M9,1422,0.7032348804500703
1.0,3.0,Q4ADV7,1423,0.7027406886858749
1.0,0.0,Q76I76,1423,0.7027406886858749
2.0,0.0,Q8TDX9,2849,0.702000702000702
1.0,0.0,Q76LX8,1427,0.7007708479327259
1.0,1.0,O75882,1429,0.6997900629811056
1.0,5.0,P53355,1430,0.6993006993006993
1.0,0.0,Q6IE36,1432,0.6983240223463687
1.0,0.0,Q7Z5J8,1434,0.6973500697350069
1.0,12.0,Q12769,1436,0.6963788300835655
1.0,0.0,Q5VTT5,1437,0.6958942240779402
1.0,0.0,P30622,1438,0.6954102920723226
1.0,2.0,Q6BDS2,1440,0.6944444444444444
1.0,0.0,O14522,1441,0.6939625260235947
1.0,0.0,O75747,1445,0.6920415224913494
1.0,0.0,P23470,1445,0.6920415224913494
1.0,0.0,Q6ZUB1,1445,0.6920415224913494
1.0,0.0,Q92729,1446,0.6915629322268326
1.0,1.0,Q13635,1447,0.691085003455425
1.0,1.0,Q9NTI5,1447,0.691085003455425
2.0,6.0,Q9Y520,2896,0.6906077348066298
2.0,2.0,Q3L8U1,2897,0.6903693476009665
1.0,8.0,Q96P48,1450,0.689655172413793
1.0,0.0,P28827,1452,0.6887052341597797
2.0,0.0,P35556,2912,0.6868131868131868
2.0,0.0,Q6V1P9,2916,0.6858710562414265
1.0,0.0,O95490,1459,0.6854009595613434
1.0,3.0,P09884,1462,0.6839945280437756
1.0,0.0,A1KZ92,1463,0.6835269993164731
3.0,1.0,P98160,4391,0.6832156684126622
1.0,0.0,P02452,1464,0.6830601092896175
1.0,0.0,A0JNW5,1464,0.6830601092896175
1.0,2.0,Q5SXM2,1469,0.6807351940095302
1.0,0.0,Q9UPX8,1470,0.6802721088435374
1.0,2.0,Q9C000,1473,0.678886625933469
1.0,0.0,O94910,1474,0.6784260515603798
3.0,0.0,Q9P225,4427,0.677659814772984
2.0,0.0,O43149,2961,0.6754474839581223
1.0,0.0,P20742,1482,0.6747638326585694
1.0,3.0,Q6AHZ1,1483,0.6743088334457181
2.0,1.0,O15417,2968,0.6738544474393532
1.0,13.0,O60306,1485,0.6734006734006734
1.0,0.0,P02458,1487,0.6724949562878278
1.0,3.0,Q13428,1488,0.6720430107526882
1.0,0.0,Q08AD1,1489,0.671591672263264
1.0,0.0,Q9P227,1491,0.670690811535882
1.0,0.0,Q9ULL8,1493,0.6697923643670461
1.0,0.0,Q03468,1493,0.6697923643670461
1.0,4.0,Q86X10,1494,0.6693440428380187
1.0,1.0,O75064,1496,0.6684491978609626
1.0,2.0,O15056,1496,0.6684491978609626
3.0,0.0,Q685J3,4493,0.6677053193857111
1.0,1.0,Q08378,1498,0.6675567423230975
1.0,0.0,Q9NRY4,1499,0.66711140760507
1.0,0.0,P31327,1500,0.6666666666666666
1.0,2.0,Q13017,1502,0.6657789613848203
1.0,2.0,Q9UKJ3,1502,0.6657789613848203
1.0,0.0,Q8IWU2,1503,0.6653359946773121
3.0,0.0,Q96DT5,4516,0.6643046944198405
1.0,1.0,Q8TEQ6,1508,0.6631299734748011
1.0,2.0,Q14004,1512,0.6613756613756614
1.0,16.0,P07814,1512,0.6613756613756614
1.0,2.0,Q8N3D4,1523,0.6565988181221273
1.0,1.0,Q96F81,1524,0.6561679790026247
1.0,2.0,Q14146,1524,0.6561679790026247
3.0,4.0,Q9NZJ4,4579,0.6551648831622625
2.0,1.0,Q13315,3056,0.6544502617801048
1.0,1.0,Q96QB1,1528,0.6544502617801048
1.0,0.0,Q96JP2,1530,0.6535947712418301
1.0,0.0,Q5RHP9,1530,0.6535947712418301
1.0,0.0,Q9BX26,1530,0.6535947712418301
1.0,4.0,P35573,1532,0.6527415143603134
1.0,2.0,Q7Z460,1538,0.6501950585175553
1.0,1.0,Q12766,1538,0.6501950585175553
1.0,1.0,Q7Z3T8,1539,0.649772579597141
1.0,1.0,O75095,1541,0.6489292667099286
1.0,0.0,Q8WWZ4,1543,0.6480881399870383
1.0,2.0,Q9UGL1,1544,0.6476683937823834
2.0,1.0,Q8WUY3,3088,0.6476683937823834
1.0,4.0,Q9NZN5,1544,0.6476683937823834
1.0,0.0,Q92887,1545,0.6472491909385113
2.0,0.0,Q6ZR08,3092,0.646830530401035
1.0,0.0,Q9NRD8,1548,0.6459948320413437
1.0,0.0,Q6DT37,1551,0.6447453255963894
1.0,1.0,O94913,1555,0.6430868167202572
1.0,1.0,Q9NYU2,1555,0.6430868167202572
1.0,2.0,Q9ULG1,1556,0.6426735218508997
1.0,0.0,O15069,1562,0.6402048655569782
1.0,0.0,O15061,1565,0.6389776357827476
1.0,0.0,Q9P2R6,1566,0.6385696040868455
1.0,0.0,Q9Y2H9,1570,0.6369426751592356
1.0,0.0,O43426,1573,0.6357279084551812
1.0,1.0,A1L4H1,1573,0.6357279084551812
1.0,0.0,Q6ZQQ2,1576,0.6345177664974618
1.0,9.0,Q6XZF7,1577,0.6341154090044389
2.0,5.0,Q96L91,3159,0.6331117442228553
1.0,3.0,Q15648,1581,0.6325110689437066
1.0,0.0,Q7Z2Y5,1582,0.6321112515802781
1.0,0.0,O14514,1584,0.6313131313131314
2.0,0.0,Q5SZK8,3169,0.6311139160618492
1.0,0.0,Q7Z745,1585,0.6309148264984228
1.0,0.0,O60241,1585,0.6309148264984228
1.0,0.0,Q9GZU2,1588,0.6297229219143576
1.0,12.0,P51531,1590,0.6289308176100629
1.0,2.0,Q8NI27,1593,0.6277463904582549
1.0,0.0,Q9Y6X0,1596,0.6265664160401002
2.0,3.0,Q9H799,3197,0.6255864873318737
1.0,4.0,Q8TEU7,1601,0.6246096189881324
1.0,0.0,Q7Z4N2,1603,0.6238303181534622
1.0,2.0,O75140,1603,0.6238303181534622
1.0,0.0,Q07092,1604,0.6234413965087282
1.0,0.0,Q96RK0,1608,0.6218905472636815
1.0,1.0,P11047,1609,0.6215040397762585
2.0,8.0,P49792,3224,0.6203473945409429
2.0,1.0,Q6ZRS2,3230,0.6191950464396285
1.0,0.0,Q8NEV4,1616,0.6188118811881188
1.0,0.0,P48681,1621,0.6169031462060457
1.0,0.0,Q13395,1621,0.6169031462060457
1.0,0.0,Q8N2S1,1624,0.6157635467980296
2.0,2.0,Q8N2C7,3258,0.6138735420503376
1.0,3.0,Q14160,1630,0.6134969325153374
1.0,2.0,Q86VI3,1631,0.6131207847946045
1.0,0.0,O60309,1634,0.6119951040391677
1.0,2.0,Q9H3S7,1636,0.6112469437652812
1.0,1.0,O75037,1637,0.6108735491753208
1.0,0.0,A6NJZ7,1639,0.6101281269066504
1.0,0.0,Q8WWZ7,1642,0.6090133982947624
1.0,0.0,Q9Y4C0,1643,0.6086427267194157
1.0,0.0,Q9P1Z9,1646,0.6075334143377885
1.0,0.0,H7BZ55,1655,0.6042296072507553
1.0,15.0,P46940,1657,0.6035003017501509
1.0,4.0,Q8TCU6,1659,0.6027727546714888
1.0,0.0,Q9H0J4,1663,0.6013229104028863
1.0,0.0,Q8N7X0,1667,0.5998800239952009
1.0,2.0,Q5T200,1668,0.5995203836930455
1.0,4.0,Q9UK61,1670,0.5988023952095808
1.0,0.0,Q01955,1670,0.5988023952095808
1.0,1.0,Q7Z4S6,1674,0.5973715651135005
1.0,15.0,Q00610,1675,0.5970149253731344
1.0,0.0,P01031,1676,0.5966587112171838
2.0,0.0,Q9H251,3354,0.5963029218843172
1.0,3.0,Q8WWI1,1683,0.5941770647653001
1.0,3.0,Q8IWJ2,1684,0.5938242280285035
1.0,0.0,Q9UKP4,1686,0.5931198102016608
1.0,1.0,O00443,1686,0.5931198102016608
1.0,1.0,Q92766,1687,0.5927682276229994
2.0,0.0,A4UGR9,3374,0.5927682276229994
1.0,10.0,Q86U86,1689,0.5920663114268797
1.0,0.0,Q9HCJ0,1690,0.591715976331361
1.0,0.0,Q8N9V7,1692,0.5910165484633569
3.0,1.0,P58107,5090,0.5893909626719057
1.0,0.0,A6NM11,1700,0.588235294117647
1.0,0.0,Q8IVF5,1701,0.5878894767783657
1.0,3.0,Q5H9U9,1706,0.5861664712778428
1.0,1.0,O15047,1707,0.5858230814294083
1.0,0.0,Q9ULL0,1709,0.5851375073142189
1.0,5.0,Q8IY21,1712,0.5841121495327103
1.0,0.0,Q9P2S2,1712,0.5841121495327103
1.0,0.0,Q17RW2,1714,0.5834305717619602
1.0,0.0,Q13029,1718,0.5820721769499417
4.0,4.0,Q8WXH0,6885,0.5809731299927379
1.0,11.0,O60449,1722,0.5807200929152149
4.0,0.0,Q5CZC0,6907,0.5791226292167366
1.0,0.0,Q9BYB0,1731,0.5777007510109763
1.0,2.0,Q2KHR3,1735,0.5763688760806917
1.0,0.0,P13942,1736,0.576036866359447
2.0,15.0,Q8IZT6,3477,0.5752085130859936
1.0,0.0,Q9Y4F3,1742,0.5740528128587831
1.0,0.0,P0C0L5,1744,0.573394495412844
1.0,4.0,Q5SRE5,1749,0.5717552887364208
1.0,2.0,Q9UG01,1749,0.5717552887364208
1.0,2.0,Q8IWV7,1749,0.5717552887364208
1.0,0.0,Q76NI1,1749,0.5717552887364208
1.0,5.0,Q8IWV8,1755,0.5698005698005698
1.0,5.0,A6NKT7,1758,0.5688282138794084
1.0,1.0,O94822,1766,0.5662514156285391
2.0,1.0,Q70CQ2,3546,0.5640157924421885
2.0,1.0,Q86UP3,3567,0.5606952621250351
1.0,0.0,Q9BXP8,1791,0.5583472920156337
1.0,4.0,Q7Z6E9,1792,0.5580357142857143
1.0,0.0,P55268,1798,0.5561735261401557
1.0,0.0,Q6RI45,1802,0.5549389567147613
1.0,0.0,P12107,1806,0.5537098560354374
1.0,2.0,Q9BY89,1806,0.5537098560354374
1.0,3.0,P49815,1807,0.5534034311012728
1.0,0.0,Q14767,1821,0.5491488193300385
1.0,0.0,Q9C093,1822,0.5488474204171241
1.0,0.0,Q8IZX4,1826,0.547645125958379
1.0,1.0,Q9NQT8,1826,0.547645125958379
1.0,0.0,P11137,1827,0.5473453749315819
2.0,0.0,P11532,3685,0.542740841248304
1.0,2.0,Q96QE3,1844,0.5422993492407809
2.0,1.0,O15230,3695,0.5412719891745602
1.0,0.0,O14981,1849,0.5408328826392645
1.0,1.0,Q9Y6D6,1849,0.5408328826392645
